State,Year,Month,Date,Revenue
Illinois,2015,May,2015-05-01,208222107.0
Illinois,2015,June,2015-06-01,190948718.0
Illinois,2015,July,2015-07-01,203325121.0
Illinois,2015,August,2015-08-01,194459908.0
Illinois,2015,September,2015-09-01,187297456.0
Illinois,2015,October,2015-10-01,205478196.0
Illinois,2015,November,2015-11-01,189489515.0
Illinois,2015,December,2015-12-01,203549633.0
Illinois,2015,YTD Total,,2352428663.0
Illinois,2016,January,2016-01-01,199436403.0
Illinois,2016,February,2016-02-01,204264498.0
Illinois,2016,March,2016-03-01,225563989.0
Illinois,2016,April,2016-04-01,222030791.0
Illinois,2016,May,2016-05-01,215397663.0
Illinois,2016,June,2016-06-01,199424981.0
Illinois,2016,July,2016-07-01,218149675.0
Illinois,2016,August,2016-08-01,207102478.0
Illinois,2016,September,2016-09-01,206454884.0
Illinois,2016,October,2016-10-01,208761042.0
Illinois,2016,November,2016-11-01,206319930.0
Illinois,2016,December,2016-12-01,209654268.0
Illinois,2016,YTD Total,,2522560602.0
Illinois,2017,January,2017-01-01,205946131.0
Illinois,2017,February,2017-02-01,213660184.0
Illinois,2017,March,2017-03-01,249956658.0
Illinois,2017,April,2017-04-01,232172132.0
Illinois,2017,May,2017-05-01,230872034.0
Illinois,2017,June,2017-06-01,218553572.0
Illinois,2017,July,2017-07-01,228711662.0
Illinois,2017,August,2017-08-01,223990994.0
Illinois,2017,September,2017-09-01,227357610.0
Illinois,2017,October,2017-10-01,226375558.0
Illinois,2017,November,2017-11-01,220934420.0
Illinois,2017,December,2017-12-01,232139490.0
Illinois,2017,YTD Total,,2710670446.0
Illinois,2018,January,2018-01-01,214808782.0
Illinois,2018,February,2018-02-01,220148949.0
Illinois,2018,March,2018-03-01,271252080.0
Illinois,2018,April,2018-04-01,243821583.0
Illinois,2018,May,2018-05-01,245365128.0
Illinois,2018,June,2018-06-01,238212486.0
Illinois,2018,July,2018-07-01,240189443.0
Illinois,2018,August,2018-08-01,245621661.0
Illinois,2018,September,2018-09-01,231289894.0
Illinois,2018,October,2018-10-01,240636659.0
Illinois,2018,November,2018-11-01,232268636.0
Illinois,2018,December,2018-12-01,251200248.0
Illinois,2018,YTD Total,,2874815549.0
Illinois,2019,January,2019-01-01,215182272.0
Illinois,2019,February,2019-02-01,226609443.0
Illinois,2019,March,2019-03-01,284910557.0
Illinois,2019,April,2019-04-01,259531368.0
Illinois,2019,May,2019-05-01,265934613.0
Illinois,2019,June,2019-06-01,246192539.0
Illinois,2019,July,2019-07-01,250082502.0
Illinois,2019,August,2019-08-01,259381073.0
Illinois,2019,September,2019-09-01,246262868.0
Illinois,2019,October,2019-10-01,249520634.0
Illinois,2019,November,2019-11-01,257155790.0
Illinois,2019,December,2019-12-01,270253300.0
Illinois,2019,YTD Total,,3031016959.0
Illinois,2020,January,2020-01-01,243054057.0
Illinois,2020,February,2020-02-01,253887213.0
Illinois,2020,March,2020-03-01,88192361.0
Illinois,2020,April,2020-04-01,
Illinois,2020,May,2020-05-01,
Illinois,2020,June,2020-06-01,368651.0
Illinois,2020,July,2020-07-01,252312687.0
Illinois,2020,August,2020-08-01,259009777.0
Illinois,2020,September,2020-09-01,252763350.0
Illinois,2020,October,2020-10-01,289749872.0
Illinois,2020,November,2020-11-01,166967299.0
Illinois,2020,December,2020-12-01,23930184.0
Illinois,2020,YTD Total,,1830235452.0
Illinois,2021,January,2021-01-01,154953622.0
Illinois,2021,February,2021-02-01,284969467.0
Illinois,2021,March,2021-03-01,396583939.0
Illinois,2021,April,2021-04-01,392038862.0
Illinois,2021,May,2021-05-01,372072072.0
Illinois,2021,June,2021-06-01,365998955.0
Illinois,2021,July,2021-07-01,381335982.0
Illinois,2021,August,2021-08-01,351901942.0
Illinois,2021,September,2021-09-01,357585063.0
Illinois,2021,October,2021-10-01,380785596.0
Illinois,2021,November,2021-11-01,388655927.0
Illinois,2021,December,2021-12-01,326607025.0
Illinois,2021,YTD Total,,4153488454.0
Illinois,2022,January,2022-01-01,349462661.0
Illinois,2022,February,2022-02-01,331289585.0
Illinois,2022,March,2022-03-01,429323648.0
Illinois,2022,April,2022-04-01,436739636.0
Illinois,2022,May,2022-05-01,415600030.0
Illinois,2022,June,2022-06-01,368235718.0
Illinois,2022,July,2022-07-01,394786507.0
Illinois,2022,August,2022-08-01,392063845.0
Illinois,2022,September,2022-09-01,417488903.0
Illinois,2022,October,2022-10-01,452674659.0
Illinois,2022,November,2022-11-01,435759867.0
Illinois,2022,December,2022-12-01,430416161.0
Illinois,2022,YTD Total,,4853841220.0
Illinois,2023,January,2023-01-01,437608340.0
Illinois,2023,February,2023-02-01,416729147.0
Illinois,2023,March,2023-03-01,494496908.0
Illinois,2023,April,2023-04-01,464804896.0
Illinois,2023,May,2023-05-01,453318083.0
Illinois,2023,June,2023-06-01,408930886.0
Illinois,2023,July,2023-07-01,427920438.0
Illinois,2023,August,2023-08-01,408260531.0
Illinois,2023,September,2023-09-01,455030234.0
Illinois,2023,October,2023-10-01,480422986.0
Illinois,2023,November,2023-11-01,439978086.0
Illinois,2023,December,2023-12-01,520563997.0
Illinois,2023,YTD Total,,5408064531.0
Illinois,2024,January,2024-01-01,475046734.0
Illinois,2024,February,2024-02-01,466769858.0
Illinois,2024,March,2024-03-01,528113609.0
Illinois,2024,April,2024-04-01,486255174.0
Illinois,2024,May,2024-05-01,502999025.0
Illinois,2024,June,2024-06-01,472314951.0
Illinois,2024,July,2024-07-01,448960143.0
Illinois,2024,August,2024-08-01,454022239.0
Illinois,2024,September,2024-09-01,516203303.0
Illinois,2024,YTD Total,,4350685036.0
Indiana,2012,January,2012-01-01,203861562.0
Indiana,2012,February,2012-02-01,240187993.0
Indiana,2012,March,2012-03-01,242813508.0
Indiana,2012,April,2012-04-01,224592547.0
Indiana,2012,May,2012-05-01,219843481.0
Indiana,2012,June,2012-06-01,215935517.0
Indiana,2012,July,2012-07-01,225302814.0
Indiana,2012,August,2012-08-01,222626344.0
Indiana,2012,September,2012-09-01,210396040.0
Indiana,2012,October,2012-10-01,199793817.0
Indiana,2012,November,2012-11-01,199020499.0
Indiana,2012,December,2012-12-01,209484642.0
Indiana,2012,YTD Total,,2613858764.0
Indiana,2013,January,2013-01-01,191914740.0
Indiana,2013,February,2013-02-01,211306181.0
Indiana,2013,March,2013-03-01,232232836.0
Indiana,2013,April,2013-04-01,207344601.0
Indiana,2013,May,2013-05-01,182573352.0
Indiana,2013,June,2013-06-01,182123111.0
Indiana,2013,July,2013-07-01,199340834.0
Indiana,2013,August,2013-08-01,198019075.0
Indiana,2013,September,2013-09-01,176336468.0
Indiana,2013,October,2013-10-01,184446954.0
Indiana,2013,November,2013-11-01,188727903.0
Indiana,2013,December,2013-12-01,177288196.0
Indiana,2013,YTD Total,,2331654251.0
Indiana,2014,January,2014-01-01,174696430.0
Indiana,2014,February,2014-02-01,178312515.0
Indiana,2014,March,2014-03-01,194872469.0
Indiana,2014,April,2014-04-01,187105274.0
Indiana,2014,May,2014-05-01,199154241.0
Indiana,2014,June,2014-06-01,174516969.0
Indiana,2014,July,2014-07-01,183756985.0
Indiana,2014,August,2014-08-01,172980489.0
Indiana,2014,September,2014-09-01,162640822.0
Indiana,2014,October,2014-10-01,174871330.0
Indiana,2014,November,2014-11-01,159357532.0
Indiana,2014,December,2014-12-01,179618602.0
Indiana,2014,YTD Total,,2141883658.0
Indiana,2015,January,2015-01-01,174696430.0
Indiana,2015,February,2015-02-01,178312515.0
Indiana,2015,March,2015-03-01,194872469.0
Indiana,2015,April,2015-04-01,187105274.0
Indiana,2015,May,2015-05-01,199154241.0
Indiana,2015,June,2015-06-01,174516969.0
Indiana,2015,July,2015-07-01,183756985.0
Indiana,2015,August,2015-08-01,172980489.0
Indiana,2015,September,2015-09-01,162640822.0
Indiana,2015,October,2015-10-01,174871330.0
Indiana,2015,November,2015-11-01,159357532.0
Indiana,2015,December,2015-12-01,179618602.0
Indiana,2015,YTD Total,,2141883658.0
Indiana,2016,January,2016-01-01,171514667.0
Indiana,2016,February,2016-02-01,187360428.0
Indiana,2016,March,2016-03-01,198930227.0
Indiana,2016,April,2016-04-01,195160039.0
Indiana,2016,May,2016-05-01,184346058.0
Indiana,2016,June,2016-06-01,169920905.0
Indiana,2016,July,2016-07-01,185083105.0
Indiana,2016,August,2016-08-01,167287791.0
Indiana,2016,September,2016-09-01,165904682.0
Indiana,2016,October,2016-10-01,168934901.0
Indiana,2016,November,2016-11-01,161483353.0
Indiana,2016,December,2016-12-01,168850496.0
Indiana,2016,YTD Total,,2124776652.0
Indiana,2017,January,2017-01-01,165358605.0
Indiana,2017,February,2017-02-01,182003194.0
Indiana,2017,March,2017-03-01,209496386.0
Indiana,2017,April,2017-04-01,188604132.0
Indiana,2017,May,2017-05-01,189437838.0
Indiana,2017,June,2017-06-01,177939633.0
Indiana,2017,July,2017-07-01,180100903.0
Indiana,2017,August,2017-08-01,168199911.0
Indiana,2017,September,2017-09-01,176011383.0
Indiana,2017,October,2017-10-01,168792825.0
Indiana,2017,November,2017-11-01,171058983.0
Indiana,2017,December,2017-12-01,176488624.0
Indiana,2017,YTD Total,,2153492417.0
Indiana,2018,January,2018-01-01,162208359.0
Indiana,2018,February,2018-02-01,166389454.0
Indiana,2018,March,2018-03-01,217036049.0
Indiana,2018,April,2018-04-01,191407116.0
Indiana,2018,May,2018-05-01,188267070.0
Indiana,2018,June,2018-06-01,186664881.0
Indiana,2018,July,2018-07-01,178350044.0
Indiana,2018,August,2018-08-01,177758320.0
Indiana,2018,September,2018-09-01,169594685.0
Indiana,2018,October,2018-10-01,165484030.0
Indiana,2018,November,2018-11-01,165834702.0
Indiana,2018,December,2018-12-01,182439749.0
Indiana,2018,YTD Total,,2151434459.0
Indiana,2019,January,2019-01-01,152948446.0
Indiana,2019,February,2019-02-01,168338893.0
Indiana,2019,March,2019-03-01,213421141.0
Indiana,2019,April,2019-04-01,180002350.0
Indiana,2019,May,2019-05-01,189152170.0
Indiana,2019,June,2019-06-01,179928892.0
Indiana,2019,July,2019-07-01,174970741.0
Indiana,2019,August,2019-08-01,178886742.0
Indiana,2019,September,2019-09-01,174593754.0
Indiana,2019,October,2019-10-01,179044486.0
Indiana,2019,November,2019-11-01,176803383.0
Indiana,2019,December,2019-12-01,191814919.0
Indiana,2019,YTD Total,,2159905917.0
Indiana,2020,January,2020-01-01,196178991.0
Indiana,2020,February,2020-02-01,203572543.0
Indiana,2020,March,2020-03-01,96134596.0
Indiana,2020,April,2020-04-01,1559884.0
Indiana,2020,May,2020-05-01,3179968.0
Indiana,2020,June,2020-06-01,104685751.0
Indiana,2020,July,2020-07-01,172682888.0
Indiana,2020,August,2020-08-01,170114125.0
Indiana,2020,September,2020-09-01,171417375.0
Indiana,2020,October,2020-10-01,175254968.0
Indiana,2020,November,2020-11-01,162521457.0
Indiana,2020,December,2020-12-01,167283428.0
Indiana,2020,YTD Total,,1624585974.0
Indiana,2021,January,2021-01-01,190596025.0
Indiana,2021,February,2021-02-01,148557452.0
Indiana,2021,March,2021-03-01,231733542.0
Indiana,2021,April,2021-04-01,229527517.0
Indiana,2021,May,2021-05-01,258215503.0
Indiana,2021,June,2021-06-01,229965481.0
Indiana,2021,July,2021-07-01,235764205.0
Indiana,2021,August,2021-08-01,212495684.0
Indiana,2021,September,2021-09-01,228579903.0
Indiana,2021,October,2021-10-01,229631834.0
Indiana,2021,November,2021-11-01,231901437.0
Indiana,2021,December,2021-12-01,228938053.0
Indiana,2021,YTD Total,,2655906636.0
Indiana,2022,January,2022-01-01,214883130.0
Indiana,2022,February,2022-02-01,209596940.0
Indiana,2022,March,2022-03-01,257974312.0
Indiana,2022,April,2022-04-01,250391144.0
Indiana,2022,May,2022-05-01,238209494.0
Indiana,2022,June,2022-06-01,209813574.0
Indiana,2022,July,2022-07-01,228104524.0
Indiana,2022,August,2022-08-01,218504471.0
Indiana,2022,September,2022-09-01,243504317.0
Indiana,2022,October,2022-10-01,241647892.0
Indiana,2022,November,2022-11-01,224352531.0
Indiana,2022,December,2022-12-01,235481895.0
Indiana,2022,YTD Total,,2772464224.0
Indiana,2023,January,2023-01-01,230385070.0
Indiana,2023,February,2023-02-01,225238809.0
Indiana,2023,March,2023-03-01,260759119.0
Indiana,2023,April,2023-04-01,234520940.0
Indiana,2023,May,2023-05-01,225611222.0
Indiana,2023,June,2023-06-01,208456947.0
Indiana,2023,July,2023-07-01,221673618.0
Indiana,2023,August,2023-08-01,205605192.0
Indiana,2023,September,2023-09-01,223072405.0
Indiana,2023,October,2023-10-01,219890603.0
Indiana,2023,November,2023-11-01,208188498.0
Indiana,2023,December,2023-12-01,243429353.0
Indiana,2023,YTD Total,,2706831776.0
Indiana,2024,January,2024-01-01,215331303.0
Indiana,2024,February,2024-02-01,229536091.0
Indiana,2024,March,2024-03-01,253008144.0
Indiana,2024,April,2024-04-01,237396027.0
Indiana,2024,May,2024-05-01,249960319.0
Indiana,2024,June,2024-06-01,226248017.0
Indiana,2024,July,2024-07-01,221101422.0
Indiana,2024,August,2024-08-01,232243273.0
Indiana,2024,September,2024-09-01,232772430.0
Indiana,2024,YTD Total,,2097597026.0
Iowa,2012,January,2012-01-01,114536053.0
Iowa,2012,February,2012-02-01,126182409.0
Iowa,2012,March,2012-03-01,135962330.0
Iowa,2012,April,2012-04-01,124183491.0
Iowa,2012,May,2012-05-01,123366812.0
Iowa,2012,June,2012-06-01,121647886.0
Iowa,2012,July,2012-07-01,125951110.0
Iowa,2012,August,2012-08-01,124191795.0
Iowa,2012,September,2012-09-01,118556558.0
Iowa,2012,October,2012-10-01,117036296.0
Iowa,2012,November,2012-11-01,116975566.0
Iowa,2012,December,2012-12-01,118166267.0
Iowa,2012,YTD Total,,1466756573.0
Iowa,2013,January,2013-01-01,107177947.0
Iowa,2013,February,2013-02-01,115654515.0
Iowa,2013,March,2013-03-01,137589384.0
Iowa,2013,April,2013-04-01,121301388.0
Iowa,2013,May,2013-05-01,123686775.0
Iowa,2013,June,2013-06-01,117500248.0
Iowa,2013,July,2013-07-01,119524315.0
Iowa,2013,August,2013-08-01,122876687.0
Iowa,2013,September,2013-09-01,112575357.0
Iowa,2013,October,2013-10-01,114450124.0
Iowa,2013,November,2013-11-01,115406084.0
Iowa,2013,December,2013-12-01,108973902.0
Iowa,2013,YTD Total,,1416716726.0
Iowa,2014,January,2014-01-01,112875897.0
Iowa,2014,February,2014-02-01,115547541.0
Iowa,2014,March,2014-03-01,126217481.0
Iowa,2014,April,2014-04-01,119798415.0
Iowa,2014,May,2014-05-01,128855647.0
Iowa,2014,June,2014-06-01,110617818.0
Iowa,2014,July,2014-07-01,125686567.0
Iowa,2014,August,2014-08-01,122992604.0
Iowa,2014,September,2014-09-01,114388538.0
Iowa,2014,October,2014-10-01,121495120.0
Iowa,2014,November,2014-11-01,107472103.0
Iowa,2014,December,2014-12-01,118403808.0
Iowa,2014,YTD Total,,1424351539.0
Iowa,2015,January,2015-01-01,112875897.0
Iowa,2015,February,2015-02-01,115547541.0
Iowa,2015,March,2015-03-01,126217481.0
Iowa,2015,April,2015-04-01,119798415.0
Iowa,2015,May,2015-05-01,128855647.0
Iowa,2015,June,2015-06-01,110617818.0
Iowa,2015,July,2015-07-01,125686567.0
Iowa,2015,August,2015-08-01,122992604.0
Iowa,2015,September,2015-09-01,114388538.0
Iowa,2015,October,2015-10-01,121495120.0
Iowa,2015,November,2015-11-01,107472103.0
Iowa,2015,December,2015-12-01,118403808.0
Iowa,2015,YTD Total,,1424351539.0
Iowa,2016,January,2016-01-01,112770852.0
Iowa,2016,February,2016-02-01,119691996.0
Iowa,2016,March,2016-03-01,129895070.0
Iowa,2016,April,2016-04-01,129126567.0
Iowa,2016,May,2016-05-01,121492098.0
Iowa,2016,June,2016-06-01,113720987.0
Iowa,2016,July,2016-07-01,131486473.0
Iowa,2016,August,2016-08-01,119449201.0
Iowa,2016,September,2016-09-01,118409701.0
Iowa,2016,October,2016-10-01,120383948.0
Iowa,2016,November,2016-11-01,112791543.0
Iowa,2016,December,2016-12-01,116945464.0
Iowa,2016,YTD Total,,1446163900.0
Iowa,2017,January,2017-01-01,110342899.0
Iowa,2017,February,2017-02-01,118018089.0
Iowa,2017,March,2017-03-01,136940132.0
Iowa,2017,April,2017-04-01,126757704.0
Iowa,2017,May,2017-05-01,124037952.0
Iowa,2017,June,2017-06-01,117644815.0
Iowa,2017,July,2017-07-01,127295115.0
Iowa,2017,August,2017-08-01,121779603.0
Iowa,2017,September,2017-09-01,122198941.0
Iowa,2017,October,2017-10-01,118440076.0
Iowa,2017,November,2017-11-01,117298422.0
Iowa,2017,December,2017-12-01,122170280.0
Iowa,2017,YTD Total,,1462924028.0
Iowa,2018,January,2018-01-01,109912496.0
Iowa,2018,February,2018-02-01,111817914.0
Iowa,2018,March,2018-03-01,141942470.0
Iowa,2018,April,2018-04-01,125523497.0
Iowa,2018,May,2018-05-01,123275060.0
Iowa,2018,June,2018-06-01,122154681.0
Iowa,2018,July,2018-07-01,124683566.0
Iowa,2018,August,2018-08-01,126899717.0
Iowa,2018,September,2018-09-01,122588887.0
Iowa,2018,October,2018-10-01,117842149.0
Iowa,2018,November,2018-11-01,114634152.0
Iowa,2018,December,2018-12-01,126057549.0
Iowa,2018,YTD Total,,1467332138.0
Iowa,2019,January,2019-01-01,102851291.0
Iowa,2019,February,2019-02-01,103981769.0
Iowa,2019,March,2019-03-01,142676627.0
Iowa,2019,April,2019-04-01,123373207.0
Iowa,2019,May,2019-05-01,130830777.0
Iowa,2019,June,2019-06-01,120592110.0
Iowa,2019,July,2019-07-01,125053894.0
Iowa,2019,August,2019-08-01,130420993.0
Iowa,2019,September,2019-09-01,125442889.0
Iowa,2019,October,2019-10-01,125409348.0
Iowa,2019,November,2019-11-01,124166218.0
Iowa,2019,December,2019-12-01,128112395.0
Iowa,2019,YTD Total,,1482911518.0
Iowa,2020,January,2020-01-01,116218425.0
Iowa,2020,February,2020-02-01,129742723.0
Iowa,2020,March,2020-03-01,65857998.0
Iowa,2020,April,2020-04-01,146260.0
Iowa,2020,May,2020-05-01,514359.0
Iowa,2020,June,2020-06-01,114447246.0
Iowa,2020,July,2020-07-01,122671668.0
Iowa,2020,August,2020-08-01,122219736.0
Iowa,2020,September,2020-09-01,124812011.0
Iowa,2020,October,2020-10-01,130839969.0
Iowa,2020,November,2020-11-01,112361069.0
Iowa,2020,December,2020-12-01,129036130.0
Iowa,2020,YTD Total,,1168867593.0
Iowa,2021,January,2021-01-01,139292705.0
Iowa,2021,February,2021-02-01,122308527.0
Iowa,2021,March,2021-03-01,180151362.0
Iowa,2021,April,2021-04-01,168358735.0
Iowa,2021,May,2021-05-01,164807774.0
Iowa,2021,June,2021-06-01,150022294.0
Iowa,2021,July,2021-07-01,165208277.0
Iowa,2021,August,2021-08-01,151731188.0
Iowa,2021,September,2021-09-01,145632528.0
Iowa,2021,October,2021-10-01,158366320.0
Iowa,2021,November,2021-11-01,156359663.0
Iowa,2021,December,2021-12-01,161091347.0
Iowa,2021,YTD Total,,1863330721.0
Iowa,2022,January,2022-01-01,145000647.0
Iowa,2022,February,2022-02-01,150695662.0
Iowa,2022,March,2022-03-01,178124399.0
Iowa,2022,April,2022-04-01,175714653.0
Iowa,2022,May,2022-05-01,163324741.0
Iowa,2022,June,2022-06-01,144833529.0
Iowa,2022,July,2022-07-01,168430647.0
Iowa,2022,August,2022-08-01,161465378.0
Iowa,2022,September,2022-09-01,172290332.0
Iowa,2022,October,2022-10-01,165076815.0
Iowa,2022,November,2022-11-01,143837885.0
Iowa,2022,December,2022-12-01,163355373.0
Iowa,2022,YTD Total,,1932150061.0
Iowa,2023,January,2023-01-01,152758834.0
Iowa,2023,February,2023-02-01,155185167.0
Iowa,2023,March,2023-03-01,179848459.0
Iowa,2023,April,2023-04-01,157100213.0
Iowa,2023,May,2023-05-01,160366835.0
Iowa,2023,June,2023-06-01,148991775.0
Iowa,2023,July,2023-07-01,160667112.0
Iowa,2023,August,2023-08-01,156727189.0
Iowa,2023,September,2023-09-01,168417651.0
Iowa,2023,October,2023-10-01,160640997.0
Iowa,2023,November,2023-11-01,143837885.0
Iowa,2023,December,2023-12-01,182420983.0
Iowa,2023,YTD Total,,2041982673.0
Iowa,2024,January,2024-01-01,138623447.0
Iowa,2024,February,2024-02-01,156954586.0
Iowa,2024,March,2024-03-01,182563716.0
Iowa,2024,April,2024-04-01,160438168.0
Iowa,2024,May,2024-05-01,165518785.0
Iowa,2024,June,2024-06-01,153293035.0
Iowa,2024,July,2024-07-01,158638684.0
